age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score,daily_social_media_time_was_missing,perceived_productivity_score_was_missing,actual_productivity_score_was_missing,stress_level_was_missing,sleep_hours_was_missing,screen_time_before_sleep_was_missing,job_satisfaction_score_was_missing,age_group,digital_addiction_index,sleep_social_ratio,notification_pressure,stress_caffeine_score,productivity_gap,wellness_effective,doomscroll_risk,productivity_tier
50.0,Female,Finance,2.5157921545002995,Instagram,59.0,6.172058425775285,6.977807057952269,6.753124406879126,10.0,6.3400234393065045,0.5818302880625212,4.0,0,0,1,22.0,14.306826101346394,6.421523535568956,0,0,0,0,0,0,1,46-55,3.9064953384256835,2.423748931427487,590.0,6.931471805599453,0.22468265107314345,0,0,Medium
31.0,Female,Student,6.099627441927661,Instagram,63.0,7.910304331895302,4.808060315583004,3.775957872415364,1.0,4.723203299894186,1.460075782404031,1.0,0,0,3,25.0,18.689560822333604,3.0889362439207453,0,0,0,0,0,0,0,26-35,1.264642409342662,0.7618527635953545,63.0,1.3862943611198906,1.0321024431676404,0,0,Low
65.0,Female,Finance,1.9018536121665053,Instagram,66.0,5.06068621530923,7.625411469544146,6.42842524777112,5.8,7.415061336157079,0.2071514890744857,0.0,1,1,1,28.0,12.427470099633714,6.995138759192068,0,0,0,1,0,0,0,56+,1.4678191510551855,3.704097687808517,382.8,4.020253647247682,1.1969862217730265,0,0,Medium
18.0,Male,Health,6.356006918534439,Telegram,64.0,5.470682502203843,7.931206253528172,5.554854091010199,2.0,6.2715950270749445,2.205443180186728,6.0,0,0,2,18.0,6.97044804557432,6.115672848659998,0,0,1,0,0,0,1,,1.9951069995898152,0.9714356112398099,128.0,2.1972245773362196,2.376352162517973,0,0,Medium
43.0,Female,Finance,4.050352601333018,Twitter,60.0,8.713674835386742,4.289933239551539,4.376054306201835,5.0,8.754752668335046,1.6245623484125735,7.0,1,0,5,4.0,7.501497616856323,4.311696284032578,0,0,0,0,0,0,0,36-45,2.287106570360369,2.1093997328138285,300.0,8.958797346140274,-0.08612106665029629,0,0,Medium
25.0,Male,Health,4.182820584840838,Twitter,57.0,6.393210336964499,5.448793802099082,5.188114052286784,5.0,7.362542055999566,0.1038077923036981,10.0,1,0,0,28.0,2.672309202403203,5.926308315778184,0,0,0,0,0,0,1,18-25,2.8025440616967976,1.719087202032111,285.0,0.0,0.26067974981229725,0,0,Medium
33.0,Male,Finance,5.380981041145892,Facebook,56.0,10.545055410550546,2.813551318858077,2.64982168272194,2.0,8.08678994528826,1.560239059122531,6.0,1,1,0,3.0,18.7173971187227,3.34186288422597,0,0,0,0,0,0,0,26-35,1.3145521204541974,1.4754274617227245,112.0,0.0,0.1637296361361371,1,0,Low
55.0,Male,Finance,1.6883385213974569,Tiktok,57.0,2.655703717765117,2.4268105848207724,3.41811070434793,8.0,6.23282386116647,1.6668530794989884,9.0,1,0,3,10.0,9.066465477728537,2.658366043705976,0,0,1,0,0,0,0,46-55,2.13280970184631,3.4852595225069414,456.0,11.090354888959125,-0.9913001195271578,0,0,Low
27.0,Male,Education,4.007280191052982,Tiktok,66.0,2.285196584577387,8.50769154465545,6.848563919422284,3.0,5.152457459218593,1.381267120135968,9.0,0,1,1,21.0,8.082029186986366,7.53844561740178,0,0,0,0,0,0,0,26-35,2.288803034865024,1.2544694346498089,198.0,2.0794415416798357,1.6591276252331673,1,0,Medium
59.0,Male,Unemployed,1.2493323885660883,Telegram,69.0,8.439461547262042,6.4634810877294,5.913847031020692,1.0,6.729519546903799,0.6028073980627542,5.0,1,1,1,23.0,7.306374406947916,5.432426157017102,0,0,0,0,0,0,0,56+,0.1829312267116184,4.987295646297456,69.0,0.6931471805599453,0.5496340567087081,1,0,Medium
54.0,Female,Health,6.706587154232131,Instagram,55.0,5.198592009312222,3.402206214119867,3.5946976218282964,6.0,5.430605067502764,0.0,0.0,0,0,1,7.0,16.652628038936058,4.694950746225167,0,0,0,0,0,0,0,46-55,7.275790340162935,0.7978455200013383,330.0,4.1588830833596715,-0.19249140770842965,0,0,Low
43.0,Female,Student,3.4140066620669973,Twitter,69.0,10.7914953033801,5.348230165002656,4.902637063654972,4.0,4.271256651225081,0.8236361918238206,1.0,0,0,1,22.0,0.422011447810835,5.470891330100586,0,0,0,0,0,0,0,36-45,3.1240505277677473,1.2154947505741656,276.0,2.772588722239781,0.4455931013476837,0,0,Medium
45.0,Female,Unemployed,4.489877224743762,Instagram,57.0,2.89689478290888,6.380990962446491,5.868271278619724,5.0,9.894304728968846,1.089530116594602,3.0,0,0,1,22.0,17.846298012151365,5.536521192712289,0,0,1,0,0,0,0,36-45,2.2462178943422115,2.1556796063365753,285.0,3.4657359027997265,0.5127196838267674,0,0,Medium
29.0,Male,It,7.643648139742638,Instagram,53.0,8.134757080096383,5.220680386838567,4.497962591031039,9.0,6.969090798457849,1.1764154525569497,10.0,1,0,0,9.0,14.669987884548323,2.271536138416665,0,0,0,0,0,0,0,26-35,9.73149662650976,0.8999751373891155,477.0,0.0,0.7227177958075286,0,0,Medium
37.0,Female,Student,5.472407316841647,Telegram,56.0,8.105076551691385,4.593028268292039,3.749308217526565,4.0,6.978487777188488,1.144407337037769,10.0,0,0,1,24.0,16.408594665993135,4.534572658280612,0,0,0,0,0,0,0,36-45,3.0924160578350186,1.2523290887400145,224.0,2.772588722239781,0.8437200507654739,0,0,Low
31.0,Female,Finance,3.1682272402381417,Tiktok,46.0,8.334568651564783,6.3814392395631785,5.643623875170007,5.0,7.8839965443485855,0.8231951488081226,5.0,0,0,2,17.0,0.0,6.518030065192512,0,0,0,0,0,0,0,26-35,1.9841111044071962,2.4123159024199654,230.0,5.493061443340549,0.7378153643931711,0,0,Medium
63.0,Male,Student,7.993123586677781,Telegram,50.0,6.764596306258702,5.684053601252989,5.393247228685827,1.0,5.681862867107139,1.504948053412525,9.0,0,1,2,10.0,10.423425215507027,4.003327447333972,0,0,0,0,0,0,0,56+,1.3824477976035103,0.7020605587266879,50.0,1.0986122886681098,0.2908063725671619,1,0,Medium
52.0,Female,Finance,1.1494771350435116,Instagram,52.0,6.229734742377845,5.233453312867183,4.53604159575449,4.0,6.061499166989187,1.569394914815761,5.0,0,1,1,20.0,8.383699574857522,4.139529620322398,0,0,0,0,1,0,0,46-55,0.7462321126013901,4.851228563520774,208.0,2.772588722239781,0.6974117171126926,1,0,Medium
46.0,Female,Finance,2.353815356010071,Instagram,65.0,3.745587467605103,3.552898442097503,3.6871542135525535,10.0,7.256076023913669,1.5422820494698106,10.0,0,0,0,3.0,8.015514683671386,3.734138089052121,0,0,0,0,0,0,0,46-55,3.199824673315116,2.957058690720773,650.0,0.0,-0.13425577145505052,0,0,Low
29.0,Male,It,3.723838956508672,Telegram,58.0,4.939115713343977,2.7669801997391685,2.0142411310070494,1.0,6.804605155373788,1.4953460368028362,2.0,1,0,5,27.0,13.22591695676522,2.7779602530518046,0,0,0,0,1,0,0,26-35,0.5393268510959593,1.7795218974354199,58.0,1.791759469228055,0.7527390687321192,0,0,Low
35.0,Male,Education,1.87630803815008,Twitter,56.0,7.24373680247507,5.13999061893824,4.059165777903636,3.0,5.818531986022405,1.901112051189288,0.0,0,0,1,2.0,18.697865468522068,4.977808734079835,0,0,0,0,0,0,0,26-35,0.9510676173996995,2.944142245896461,168.0,2.0794415416798357,1.0808248410346044,0,0,Medium
61.0,Male,Education,3.680041794668445,Telegram,57.0,3.1737858519834923,8.230781334048615,8.152670010328839,4.0,7.121625661182402,0.2746706325930007,10.0,0,0,3,17.0,20.08139749323201,8.382046689388304,0,0,0,0,0,0,0,56+,2.0383453628450243,1.884007121621536,228.0,5.545177444479562,0.07811132371977614,0,0,High
19.0,Other,It,1.5963512612658866,Tiktok,55.0,8.231699309201998,2.640606703833896,2.677041626509615,5.0,5.827438949060476,1.0893406429686168,2.0,0,0,0,6.0,16.615739589596487,2.6402639505104104,0,0,1,0,0,0,0,18-25,1.3465775649354557,3.4352784603772473,275.0,0.0,-0.036434922675718795,0,0,Low
19.0,Male,Student,3.1567299203268187,Facebook,67.0,6.872885984168673,6.729590829971492,6.428900136764423,9.0,6.606294606398885,1.1335217070800925,10.0,0,0,1,2.0,8.720425122410528,7.066757430771944,0,0,0,0,0,0,0,18-25,4.236403401638978,2.028505515660301,603.0,6.238324625039508,0.300690693207069,0,0,Medium
34.0,Male,Health,1.4170612231716089,Tiktok,62.0,9.581843402573908,7.44421426463413,6.65572154057908,1.0,6.511948633103125,0.563205952157972,6.0,1,0,2,26.0,12.152936619024349,6.435143226619951,0,0,0,0,0,0,0,26-35,0.21431824440937206,4.292475830005773,62.0,1.0986122886681098,0.7884927240550503,0,0,Medium
27.0,Male,It,1.1467508396165935,Tiktok,52.0,7.699747511677339,4.207029807760648,2.832011085981047,6.0,6.181533732453645,1.887919081452846,0.0,1,1,2,18.0,0.0,2.586422077344199,0,0,1,0,0,0,0,26-35,1.0953543084790458,4.958114753990956,312.0,6.591673732008658,1.3750187217796013,0,0,Low
35.0,Female,Unemployed,4.35360242698137,Facebook,50.0,7.471126353138382,4.11318258119481,3.697499769700472,4.0,5.556290934781067,0.0,8.0,0,0,0,0.0,18.217196265388488,3.840380209337495,1,0,0,0,0,0,0,26-35,3.078768385275699,1.247594733898844,200.0,0.0,0.41568281149433783,0,0,Low
39.0,Male,Finance,3.52319348759963,Facebook,43.0,6.643544782453466,3.999924451440063,3.516534102351464,2.0,6.71816037849257,0.3793302687817367,4.0,0,0,1,13.0,0.007003416865805,4.698976995823157,1,0,0,0,0,0,0,36-45,1.033473339440154,1.8542096637911984,86.0,1.3862943611198906,0.48339034908859935,0,0,Low
36.0,Female,Unemployed,1.6017785719243525,Facebook,52.0,4.589035483861211,6.405612280707772,5.555315631838477,4.0,6.038088788871762,0.0,8.0,1,1,2,22.0,0.0,6.547330175314681,0,0,0,0,0,0,0,36-45,1.043828870529437,3.5481048407161206,208.0,4.394449154672439,0.8502966488692953,1,0,Medium
18.0,Female,Education,2.831376895502345,Tiktok,53.0,4.044654291890529,3.098880603810476,2.5522425397520894,5.0,7.258427414604695,1.8013465574748695,6.0,1,1,4,31.0,0.0,2.473547209978683,0,0,0,0,0,0,0,,1.9239008119335037,2.4761153796843414,265.0,8.047189562170502,0.5466380640583868,1,0,Low
41.0,Female,Education,6.223840432083969,Telegram,56.0,7.072388667119224,7.975709183959498,7.015736211960067,5.0,6.287532632453579,2.469622136124887,9.0,0,0,4,29.0,15.452258012469883,8.98372301226927,0,0,0,0,1,0,0,36-45,4.871865859801695,0.9942585838431055,280.0,8.047189562170502,0.9599729719994308,0,0,High
53.0,Female,Student,3.547831289968321,Tiktok,56.0,3.5235530745957178,5.029382363757824,4.387339619910229,1.0,4.638637616975715,0.0,10.0,0,0,3,4.0,22.45776088981616,5.994904020874318,1,0,0,0,0,0,0,46-55,0.7487028080093222,1.2716151730295615,56.0,1.3862943611198906,0.6420427438475951,0,0,Medium
42.0,Male,Health,1.770991790547591,Telegram,63.0,8.58504173138196,5.906379832010672,5.053103870030185,4.0,8.599555979536387,1.818846914389341,5.0,0,1,1,4.0,15.0755413396535,4.7199357681368665,0,0,0,0,0,0,0,36-45,0.814290657920208,4.596255324572813,252.0,2.772588722239781,0.8532759619804873,1,0,Medium
53.0,Female,Unemployed,2.6680758489234027,Telegram,60.0,8.333718464243098,8.187447324324523,5.818078102500451,10.0,8.20608734166226,0.917788066793801,5.0,1,0,1,14.0,10.894648312861728,6.735969061408576,0,0,1,0,0,0,0,46-55,3.2121933458858294,2.964545695109432,600.0,6.931471805599453,2.3693692218240727,0,0,Medium
48.0,Female,It,3.0615018485127923,Telegram,62.0,7.013377464209768,5.929448405414114,6.391678406407188,10.0,7.028149483504356,1.116523820848849,10.0,0,0,5,4.0,7.876896430781388,5.287441073347906,0,0,0,0,0,0,1,46-55,4.2949461926936054,2.2230413962308706,620.0,17.91759469228055,-0.462230000993074,0,0,Medium
48.0,Female,Finance,2.454969468668786,Twitter,66.0,5.41822334604449,6.529061310982866,6.06124124988909,8.0,5.648074060799192,1.6506985734033697,8.0,0,0,3,26.0,22.659091275990704,4.890702994237303,1,0,0,0,0,0,0,46-55,3.4167541234880416,2.210622917440185,528.0,11.090354888959125,0.46782006109377594,0,0,Medium
19.0,Female,Unemployed,3.704412867897216,Instagram,56.0,7.515962009384237,4.726254589692284,4.495123070608702,8.0,6.612764332228677,0.0,8.0,0,0,0,10.0,5.705580605230392,2.995083709975746,0,0,0,0,0,0,0,18-25,4.414768860705503,1.738182621562759,448.0,0.0,0.23113151908358187,0,0,Medium
36.0,Female,Finance,4.035772784374286,Instagram,43.0,8.076904235316206,3.720342715794136,3.055977893038634,7.0,4.329723687385499,0.9860816968438916,10.0,0,0,0,4.0,0.0,4.398314735769802,0,0,0,0,0,0,1,36-45,6.377465387077877,1.0468959280703223,301.0,0.0,0.6643648227555019,0,0,Low
29.0,Male,Health,4.944303657228765,Twitter,74.0,8.870438394190707,2.857172235431704,2.0911442886563525,10.0,8.072397536565719,0.3941357471541425,2.0,1,0,2,30.0,12.555576618810216,3.7806910179872175,0,0,0,0,0,0,0,26-35,6.050003851509293,1.6002996816017465,740.0,10.986122886681098,0.7660279467753517,0,0,Low
27.0,Male,Student,3.0924871955337845,Twitter,61.0,7.743094123732019,6.546280518546163,6.41401880324439,4.0,7.59368420722151,1.1770740309274164,8.0,1,0,1,18.0,11.546436027939984,7.343381852900763,0,0,0,0,0,0,0,26-35,1.6078056297819392,2.3786107013506266,244.0,2.772588722239781,0.1322617153017731,0,0,Medium
48.0,Male,Unemployed,1.697200853135722,Twitter,52.0,4.223893185041946,7.55464957258631,6.237354223762256,4.0,6.687323671356334,1.2595763846772274,0.0,0,0,0,4.0,6.779911742213311,5.487598165350848,0,0,0,0,0,0,0,46-55,1.0002180154149418,3.720966223496065,208.0,0.0,1.3172953488240546,0,0,Medium
62.0,Male,Health,3.956773260049689,Facebook,52.0,5.740508502802085,5.189706066338896,4.714738643728614,5.0,6.891927763641846,1.8853061834523976,6.0,1,0,1,22.0,16.356433292895744,5.601692467513455,0,0,0,0,0,0,0,56+,2.829529561664655,1.6988693530181251,260.0,3.4657359027997265,0.47496742261028224,0,0,Medium
39.0,Female,Student,3.885454590928526,Instagram,55.0,7.2505959940561215,2.641200548758201,2.391666438814428,6.6,6.907939457541012,0.2168421836390416,0.0,1,0,0,31.0,6.312887097183479,4.7580614518255295,0,0,0,1,0,0,0,36-45,3.659278230854807,1.7332877090770238,363.0,0.0,0.2495341099437729,0,0,Low
40.0,Male,Student,1.564167127436063,Tiktok,52.0,8.619123931780264,5.942977191110713,5.219793530576557,5.0,4.757712471619016,1.0575623918625912,6.0,0,0,1,16.0,7.678545865653575,5.091085773760714,0,0,0,0,0,1,0,36-45,1.6099832344695624,2.8589150651888513,260.0,3.4657359027997265,0.723183660534156,0,0,Medium
40.0,Male,Unemployed,4.47692771507637,Telegram,62.0,5.52394207827313,4.794643455839728,4.538263906699148,3.0,6.250757876985753,0.0,10.0,0,0,1,6.0,0.0,4.45956043759092,0,0,1,0,0,0,0,36-45,2.1148315532387665,1.365710421074774,186.0,2.0794415416798357,0.25637954914058003,0,0,Medium
32.0,Female,It,6.378722199005518,Twitter,49.0,4.5481882299511724,8.662278690602246,7.859169055106383,8.0,6.586243688883261,0.561934946043672,10.0,0,0,1,8.0,2.2300009866470782,7.341274412359104,0,0,0,0,0,0,0,26-35,7.632054703134393,1.0165960951210793,392.0,5.545177444479562,0.8031096354958631,0,0,High
43.0,Female,It,5.918795870074744,Instagram,59.0,6.942254970233618,6.352553322288603,5.372929655545732,9.0,6.152911684981708,0.7501721845137648,5.0,1,0,3,15.0,3.9706533761913896,5.41987743288434,0,0,0,0,0,0,0,36-45,8.519097264497592,1.0222828316165005,531.0,12.476649250079015,0.9796236667428708,0,0,Medium
20.0,Female,Finance,0.0733069708727431,Twitter,76.0,7.679950810290983,4.402511028799373,4.336999163989813,4.0,6.228185224638709,1.2079443681846107,4.0,0,0,4,10.0,12.72203605406824,4.899508996142755,0,0,0,0,0,0,0,18-25,0.04633680479978578,35.937303579161735,304.0,6.437751649736401,0.06551186480955984,0,0,Medium
40.0,Female,Education,5.343368360487867,Tiktok,47.0,8.339816022046879,2.365513393876874,1.6507275502518743,3.0,7.896440454743437,1.1911144078526317,9.0,0,1,1,6.0,0.0,2.119859879724349,0,0,0,0,0,0,0,36-45,2.0046550927487554,1.4506533329733562,141.0,2.0794415416798357,0.7147858436249999,1,0,Low
37.0,Female,Unemployed,3.0917810386614377,Tiktok,68.0,7.065649051634223,8.833630442706095,8.121438867599204,9.0,6.484968178381904,2.6286370180845564,0.0,0,0,4,20.0,10.013394181871574,8.812304727960523,0,0,0,0,0,0,0,36-45,4.225689265941223,2.0317710080455758,612.0,14.484941211906902,0.7121915751068908,0,0,High
62.0,Female,Student,1.8733629961270315,Telegram,51.0,2.285196584577387,2.24295327500255,1.4545806914444617,8.0,5.517364812985825,1.485335567986242,8.0,1,0,2,5.0,11.04701382521928,3.116026499144491,0,0,0,0,0,0,0,56+,2.667959882963377,2.795919870705154,408.0,8.788898309344878,0.7883725835580884,0,0,Low
57.0,Female,Finance,3.22215919472568,Telegram,51.0,4.034153508130132,4.881528384009708,3.892584389511384,8.0,5.001615773670533,1.0797640772465509,0.0,0,0,3,14.0,15.810441048298138,5.526813513899004,1,0,0,0,0,0,1,56+,5.052766555027937,1.50553163786106,408.0,11.090354888959125,0.988943994498324,0,0,Low
56.0,Other,Unemployed,4.713572207162547,Facebook,70.0,7.83046901402796,6.153167975690268,5.108585161962368,5.0,6.087513970486117,0.0,9.0,0,0,2,1.0,19.954106871288392,5.661682500917816,1,0,0,0,0,0,0,56+,3.8089386380748884,1.2646562071776877,350.0,5.493061443340549,1.0445828137279003,0,0,Medium
25.0,Male,Education,4.519423860616226,Twitter,66.0,8.927045876921149,7.765847071843762,6.072949775194616,6.4,5.884455617850724,2.5537702389385526,1.0,0,0,2,26.0,12.271282987824993,5.797342998428692,0,0,0,1,1,0,0,18-25,4.833240407309064,1.2738505483378062,422.40000000000003,7.031118647475903,1.6928972966491456,0,0,Medium
35.0,Female,Finance,2.023516148193082,Telegram,46.0,8.723218779605743,4.032876556264764,4.137112675195189,1.0,8.117712320829542,1.4922243381401816,5.0,1,0,0,7.0,14.94721149005795,6.080217024775186,0,0,0,0,0,0,0,26-35,0.24623837744527144,3.822769291270505,46.0,0.0,-0.10423611893042484,0,0,Medium
58.0,Female,Student,1.1674904533063497,Facebook,61.0,6.284850208554231,6.278468658405218,5.08364062521612,6.0,5.947158227862136,0.1456045162099354,2.0,1,1,4,24.0,15.5487367859444,4.300349737029487,0,0,0,0,0,0,0,56+,1.1583858824072095,4.692073389861439,366.0,9.656627474604601,1.194828033189098,0,0,Medium
23.0,Female,Education,2.362140327515231,Telegram,60.0,8.195990714069683,3.515067103981354,3.4137208649279547,7.0,6.699462984414223,0.7802693987559931,10.0,1,1,1,30.0,19.15472367857867,3.8912339691585016,0,0,0,0,0,0,0,18-25,2.4318070898405098,2.7209915330761256,420.0,4.852030263919617,0.10134623905339923,0,0,Low
44.0,Female,Health,2.307987396930614,Instagram,79.0,7.652692386468639,5.328994779426813,4.945902080077078,7.0,7.067491426427526,0.4335185916406632,10.0,0,0,1,7.0,10.09060417293536,6.841897289026599,1,0,0,0,1,0,0,36-45,2.254053868686223,2.935020106598662,553.0,4.852030263919617,0.383092699349735,0,0,Medium
53.0,Female,It,5.59511097679901,Telegram,75.0,5.887264434496342,3.003644124965702,2.0185477913499934,4.0,7.222559275764673,1.5103325319324896,8.0,0,0,2,7.0,0.0,0.5215035911705611,0,0,0,0,0,0,0,46-55,3.0563691005231117,1.268203430133012,300.0,4.394449154672439,0.9850963336157088,0,0,Low
32.0,Female,It,1.320568602183323,Instagram,66.0,10.18802372874491,6.642948981947764,5.969830807381949,5.2,8.586860415988431,0.6634137211253781,2.0,0,0,0,26.0,18.56934869038332,4.718012724295852,0,0,0,1,0,0,0,26-35,0.7904992600910723,6.044664370865987,343.2,0.0,0.6731181745658148,0,0,Medium
54.0,Male,Education,2.0812510339547114,Facebook,59.0,9.11490462523236,4.807440861637786,3.1102106601314814,9.0,4.361648602094906,1.393357283955192,7.0,0,0,5,3.0,7.992510077611406,3.464638181470725,0,0,0,0,0,0,0,46-55,4.1982820647949275,1.9996087264596183,531.0,16.125835223052494,1.6972302015063043,0,0,Low
22.0,Male,Unemployed,1.5614071051516754,Facebook,58.0,5.352012923028473,7.1499661727828165,6.118267864247241,8.0,5.249177607744628,1.102776153020146,9.0,0,1,4,13.0,6.73377088986534,6.336170664787602,0,0,0,0,0,0,0,18-25,2.3351733214332526,3.1594770429643813,464.0,12.875503299472802,1.0316983085355753,0,0,Medium
56.0,Male,Education,2.800040191679218,Telegram,68.0,9.666868771883337,6.3933579287385385,5.82554274139218,2.0,8.161980605985505,1.0167574517318076,10.0,0,0,1,1.0,10.959262193510568,5.230930476009907,0,0,0,0,1,0,0,56+,0.6778133053594172,2.8144370651840696,136.0,1.3862943611198906,0.5678151873463584,0,0,Medium
26.0,Male,Student,2.0694131565135123,Instagram,59.0,7.649044505255143,8.67013403791131,7.208929455129932,7.0,6.113361566214802,0.2627949070023706,9.0,0,0,3,15.0,10.419336614951616,5.11158874868104,0,0,0,0,0,0,0,26-35,2.331409807914886,2.817979391274483,413.0,9.704060527839234,1.4612045827813782,0,0,High
24.0,Male,Education,1.5545966122459958,Facebook,53.0,7.856617221810115,5.0741786387703325,4.284882119556389,4.0,6.913910904390176,0.3291005350690191,7.0,0,0,3,25.0,15.616627531574508,4.775094283582934,0,0,0,0,0,0,0,18-25,0.8865790475170915,4.178608159365828,212.0,5.545177444479562,0.7892965192139432,0,0,Medium
58.0,Female,Unemployed,5.951428033489714,Instagram,65.0,3.741493768731456,2.334769102960637,2.386009876861623,4.0,5.114610674203278,1.1961386313163376,9.0,1,0,1,24.0,0.0,1.499335405130124,0,0,0,0,0,0,0,56+,4.565194531535386,0.845190696460089,260.0,2.772588722239781,-0.051240773900985914,0,0,Low
37.0,Male,It,0.0,Facebook,79.0,5.940926254725351,4.762160057279013,5.585757189627745,3.0,5.970881223556256,1.0307503303958088,7.0,0,0,0,7.0,3.918417156117489,5.339724299562271,0,1,0,0,0,0,0,36-45,0.0,59.708812235562554,237.0,0.0,-0.8235971323487314,0,0,Medium
27.0,Female,Student,0.777771472314011,Tiktok,61.0,6.216277393908853,6.949960183128812,7.633958776472722,3.0,5.598664339294104,1.8367294157254104,9.0,0,1,3,2.0,9.502141582801755,7.334654991425506,0,0,0,0,0,0,0,26-35,0.40944935128975535,6.378271014589612,183.0,4.1588830833596715,-0.6839985933439108,1,0,High
43.0,Female,Unemployed,2.770575234875939,Twitter,58.0,5.516580840018079,6.438113056524676,5.983198799681527,9.0,6.992740217599184,0.7754609165724855,7.0,1,0,1,4.0,3.626438759334822,5.053920134173866,0,0,0,0,0,1,1,36-45,3.515591484940039,2.436006599876278,522.0,6.238324625039508,0.454914256843149,0,0,Medium
21.0,Female,Finance,4.309139296769661,Facebook,51.0,4.952246986191385,3.3657505272002592,2.37578854016008,1.0,5.554694796189631,0.5874310448342686,7.0,0,1,3,31.0,15.080951193465092,3.348607916955153,0,0,0,0,0,0,1,18-25,0.7620463087898819,1.2598138598749322,51.0,1.3862943611198906,0.9899619870401795,1,0,Low
55.0,Male,It,5.036746634591287,Twitter,70.0,10.23869820462824,2.50005442490631,2.1968528342462297,3.0,6.20871923002821,0.7201027286477435,0.0,1,0,1,17.0,7.187437767410199,1.6579040984796465,0,0,0,0,1,0,0,46-55,2.395135898876624,1.2086870682346234,210.0,2.0794415416798357,0.30320159066008046,0,0,Low
41.0,Female,Health,2.65959687050494,Facebook,51.0,4.869345513560563,3.8773196037133193,4.084722721545994,6.0,7.375092718342807,1.227128780671912,8.0,0,0,1,31.0,15.678007934947724,3.3536383360179687,0,0,0,0,0,0,0,36-45,2.1347669954476984,2.6725253957087367,306.0,4.1588830833596715,-0.2074031178326745,0,0,Medium
31.0,Female,Student,4.021312601394564,Twitter,53.0,7.398891863882805,8.716579124418558,6.767151887001446,9.0,6.651660778311893,0.5659488126868266,1.0,0,1,2,13.0,19.44701381928068,7.061467791691209,0,0,0,0,1,0,0,26-35,5.360431248087683,1.61396657367391,477.0,9.887510598012987,1.9494272374171127,0,0,Medium
58.0,Male,Health,0.0,Tiktok,63.0,3.088756117945021,7.606534784206346,6.673791868312633,2.0,6.307145605329522,0.0,3.0,1,0,4,12.0,5.905353045362027,6.424300038307988,0,0,0,0,0,0,1,56+,0.0,63.071456053295215,126.0,3.2188758248682006,0.932742915893713,0,0,Medium
18.0,Male,Education,1.2324292815612088,Telegram,59.0,5.8783968139569005,2.1153232593431373,1.821698076119494,3.0,6.487130362559899,1.3677959263616484,10.0,0,0,1,29.0,6.724556815392095,2.6805086815063213,0,0,0,0,0,0,0,,0.5612896118920564,4.868648904922685,177.0,2.0794415416798357,0.29362518322364317,0,0,Low
34.0,Male,Finance,1.4120946510003851,Telegram,51.0,10.623722353719344,5.480102272337098,4.93891337396432,9.0,4.585275660719438,0.8074812005029139,2.0,1,0,2,31.0,12.810007662625038,4.636022333372868,0,0,0,0,0,1,0,26-35,2.712508885133983,3.0323998948649606,459.0,9.887510598012987,0.541188898372778,0,0,Medium
62.0,Female,Education,4.92878890037893,Facebook,58.0,9.204471678390332,5.592004585365411,5.315330571400685,9.0,7.642381059693102,0.0,4.0,0,0,1,8.0,10.365879058601696,5.647125461755165,0,0,0,0,0,0,0,56+,5.729387350145319,1.5197259640620893,522.0,6.238324625039508,0.27667401396472524,0,0,Medium
41.0,Female,It,3.825379017091625,Telegram,53.0,4.767495988241088,4.8569984440747085,3.98194392525668,1.0,6.313234460782525,0.36334195197267,3.0,1,1,2,28.0,6.754798869048974,4.212111446442559,0,0,0,0,0,0,1,36-45,0.5964820155077978,1.6083120721066317,53.0,1.0986122886681098,0.8750545188180285,1,0,Low
44.0,Female,Finance,2.977821986944614,Facebook,67.0,5.398612252023067,2.5584786747398724,1.98732032175463,4.0,3.307409421386428,0.8551263940451291,6.0,0,0,1,10.0,0.5575683172951909,1.0865775099315564,0,0,0,0,0,0,0,36-45,3.4957020054642913,1.0745941238368133,268.0,2.772588722239781,0.5711583529852424,0,0,Low
24.0,Male,Unemployed,3.027482896401972,Facebook,56.0,9.82031144679082,5.007265614022706,4.717771330729033,3.0,5.503604414643235,0.0,4.0,0,0,1,10.0,0.0,4.409867548032771,0,0,0,0,0,0,0,18-25,1.6208226022293493,1.7597552399007146,168.0,2.0794415416798357,0.28949428329367244,0,0,Medium
26.0,Male,It,2.2491372258286115,Telegram,61.0,8.228203404780674,3.0814932304038622,3.127193246088188,6.0,6.395893581142186,2.4310554662635857,9.0,1,0,2,9.0,17.00181904178796,3.836653803798878,0,0,0,0,0,0,0,26-35,2.0774391061681845,2.722656433527914,366.0,6.591673732008658,-0.04570001568432591,0,0,Low
60.0,Male,Finance,3.292056372325741,Instagram,51.0,8.81359499954699,8.080176472297886,6.80621106134391,8.0,7.120519887160716,1.2569392103030437,6.0,0,1,2,14.0,17.53091673444026,7.0992069157499085,1,0,0,0,0,0,0,56+,3.6474452518905895,2.099174985785563,408.0,8.788898309344878,1.2739654109539762,0,0,Medium
